id_venta,producto,cantidad,precio_unitario,vendedor
3506,Auriculares,6,80,Isabel
3507,Parlantes,13,110,Isabel
3508,Router,7,75,Jose
3509,Auriculares,4,80,Hugo
3510,Impresora,19,250,Carlos
3511,Laptop,19,1500,Jose
3512,Microfono,2,70,Diego
3513,Tablet,16,350,Gabriela
3514,RAM,12,90,Carlos
3515,Parlantes,7,110,Elena
3516,Webcam,16,60,Elena
3517,Switch,7,95,Elena
3518,Webcam,10,60,Isabel
3519,Parlantes,19,110,Fernando
3520,Teclado,8,45,Carlos
3521,Mouse,6,20,Carlos
3522,Microfono,11,70,Hugo
3523,Auriculares,11,80,Ana
3524,Mouse,5,20,Fernando
3525,Switch,18,95,Ana
3526,Switch,20,95,Carlos
3527,Router,3,75,Isabel
3528,Laptop,14,1500,Fernando
3529,Switch,11,95,Ana
3530,USB Hub,17,30,Hugo
3531,Microfono,8,70,Elena
3532,Tablet,13,350,Hugo
3533,Webcam,4,60,Isabel
3534,Auriculares,13,80,Hugo
3535,Switch,13,95,Fernando
3536,RAM,8,90,Fernando
3537,Mouse,17,20,Beatriz
3538,Webcam,5,60,Carlos
3539,Laptop,14,1500,Elena
3540,Mouse,19,20,Carlos
3541,Parlantes,15,110,Hugo
3542,Parlantes,18,110,Isabel
3543,USB Hub,16,30,Elena
3544,SSD,4,120,Beatriz
3545,Switch,18,95,Hugo
3546,Parlantes,15,110,Ana
3547,Tablet,13,350,Diego
3548,Mouse,10,20,Ana
3549,Impresora,6,250,Carlos
3550,Parlantes,19,110,Ana
3551,Monitor,16,200,Jose
3552,USB Hub,3,30,Elena
3553,Parlantes,15,110,Jose
3554,Mouse,17,20,Fernando
3555,SSD,10,120,Fernando
3556,SSD,6,120,Hugo
3557,Monitor,8,200,Elena
3558,USB Hub,4,30,Gabriela
3559,Microfono,12,70,Isabel
3560,Laptop,8,1500,Jose
3561,Laptop,14,1500,Fernando
3562,Webcam,15,60,Carlos
3563,Auriculares,19,80,Hugo
3564,Tablet,11,350,Hugo
3565,SSD,2,120,Carlos
3566,USB Hub,8,30,Hugo
3567,Monitor,4,200,Isabel
3568,Microfono,13,70,Ana
3569,Monitor,6,200,Hugo
3570,Router,10,75,Beatriz
3571,RAM,18,90,Ana
3572,RAM,15,90,Elena
3573,USB Hub,4,30,Gabriela
3574,USB Hub,11,30,Elena
3575,Parlantes,15,110,Beatriz
3576,Mouse,15,20,Jose
3577,Monitor,5,200,Gabriela
3578,Switch,19,95,Beatriz
3579,Auriculares,7,80,Beatriz
3580,Mouse,19,20,Carlos
3581,Monitor,8,200,Elena
3582,Laptop,14,1500,Jose
3583,Mouse,9,20,Ana
3584,SSD,10,120,Fernando
3585,SSD,3,120,Diego
3586,Impresora,10,250,Fernando
3587,Router,9,75,Beatriz
3588,Router,11,75,Ana
3589,Microfono,11,70,Hugo
3590,Laptop,1,1500,Jose
3591,SSD,2,120,Carlos
3592,Mouse,15,20,Ana
3593,Auriculares,10,80,Jose
3594,Teclado,1,45,Isabel
3595,SSD,12,120,Fernando
3596,Parlantes,20,110,Jose
3597,USB Hub,10,30,Gabriela
3598,Mouse,3,20,Elena
3599,Impresora,19,250,Carlos
3600,Microfono,20,70,Hugo
3601,Laptop,14,1500,Elena
3602,Teclado,11,45,Carlos
3603,Teclado,6,45,Isabel
3604,Teclado,5,45,Gabriela
3605,Microfono,20,70,Isabel
3606,Webcam,4,60,Gabriela
3607,Microfono,8,70,Diego
3608,Auriculares,16,80,Ana
3609,Impresora,5,250,Isabel
3610,Microfono,12,70,Isabel
3611,Tablet,10,350,Carlos
3612,SSD,15,120,Fernando
3613,Parlantes,2,110,Diego
3614,USB Hub,17,30,Carlos
3615,Parlantes,6,110,Hugo
3616,Parlantes,3,110,Gabriela
3617,Microfono,7,70,Elena
3618,Laptop,8,1500,Isabel
3619,USB Hub,7,30,Gabriela
3620,RAM,7,90,Gabriela
3621,Router,9,75,Carlos
3622,Mouse,19,20,Hugo
3623,Monitor,11,200,Carlos
3624,Laptop,6,1500,Carlos
3625,Impresora,17,250,Isabel
3626,RAM,14,90,Ana
3627,Auriculares,19,80,Beatriz
3628,Parlantes,5,110,Isabel
3629,Mouse,5,20,Elena
3630,Auriculares,8,80,Beatriz
3631,RAM,13,90,Diego
3632,SSD,18,120,Ana
3633,Microfono,13,70,Jose
3634,Monitor,16,200,Hugo
3635,SSD,4,120,Diego
3636,Parlantes,14,110,Isabel
3637,SSD,19,120,Carlos
3638,Mouse,13,20,Diego
3639,Auriculares,6,80,Isabel
3640,Impresora,13,250,Fernando
3641,SSD,5,120,Fernando
3642,USB Hub,19,30,Hugo
3643,Tablet,13,350,Carlos
3644,USB Hub,16,30,Gabriela
3645,RAM,6,90,Elena
3646,Microfono,13,70,Diego
3647,RAM,7,90,Diego
3648,SSD,7,120,Hugo
3649,Impresora,7,250,Gabriela
3650,Microfono,15,70,Fernando
3651,USB Hub,3,30,Ana
3652,Switch,2,95,Ana
3653,Microfono,17,70,Carlos
3654,RAM,10,90,Hugo
3655,SSD,10,120,Carlos
3656,Webcam,20,60,Elena
3657,Mouse,9,20,Gabriela
3658,Parlantes,15,110,Jose
3659,SSD,8,120,Fernando
3660,Laptop,14,1500,Hugo
3661,Monitor,1,200,Carlos
3662,Tablet,13,350,Fernando
3663,USB Hub,10,30,Beatriz
3664,Tablet,9,350,Carlos
3665,SSD,20,120,Ana
3666,RAM,12,90,Carlos
3667,Microfono,5,70,Elena
3668,Router,1,75,Isabel
3669,Parlantes,19,110,Carlos
3670,SSD,8,120,Hugo
3671,USB Hub,9,30,Elena
3672,USB Hub,2,30,Fernando
3673,Laptop,1,1500,Isabel
3674,Microfono,1,70,Diego
3675,SSD,14,120,Carlos
3676,Laptop,18,1500,Hugo
3677,Router,10,75,Diego
3678,Switch,19,95,Gabriela
3679,Teclado,5,45,Fernando
3680,Parlantes,2,110,Hugo
3681,Router,9,75,Fernando
3682,Impresora,10,250,Ana
3683,Parlantes,3,110,Fernando
3684,Laptop,11,1500,Hugo
3685,Parlantes,7,110,Isabel
3686,RAM,1,90,Gabriela
3687,Tablet,19,350,Elena
3688,Monitor,2,200,Jose
3689,Router,16,75,Diego
3690,Tablet,7,350,Jose
3691,RAM,14,90,Jose
3692,Tablet,13,350,Ana
3693,RAM,5,90,Fernando
3694,Webcam,2,60,Gabriela
3695,Impresora,1,250,Beatriz
3696,Auriculares,5,80,Jose
3697,SSD,11,120,Jose
3698,USB Hub,1,30,Ana
3699,Teclado,12,45,Fernando
3700,Switch,15,95,Hugo
3701,Switch,19,95,Fernando
3702,Webcam,6,60,Gabriela
3703,Auriculares,3,80,Beatriz
3704,Mouse,20,20,Gabriela
3705,Router,3,75,Ana
3706,SSD,10,120,Fernando
3707,Auriculares,9,80,Elena
3708,RAM,8,90,Jose
3709,Teclado,13,45,Jose
3710,Impresora,20,250,Isabel
3711,Monitor,17,200,Fernando
3712,USB Hub,7,30,Gabriela
3713,Parlantes,6,110,Jose
3714,Webcam,13,60,Ana
3715,Switch,19,95,Fernando
3716,Switch,2,95,Carlos
3717,Parlantes,9,110,Diego
3718,Impresora,9,250,Diego
3719,Tablet,20,350,Carlos
3720,SSD,4,120,Elena
3721,Monitor,10,200,Ana
3722,Switch,1,95,Carlos
3723,Monitor,1,200,Diego
3724,Monitor,9,200,Jose
3725,Parlantes,8,110,Diego
3726,SSD,5,120,Beatriz
3727,Auriculares,7,80,Fernando
3728,Monitor,3,200,Carlos
3729,Auriculares,4,80,Ana
3730,Monitor,8,200,Elena
3731,Microfono,7,70,Hugo
3732,Parlantes,6,110,Diego
3733,Switch,19,95,Fernando
3734,Webcam,9,60,Beatriz
3735,RAM,4,90,Isabel
3736,Monitor,18,200,Carlos
3737,RAM,8,90,Isabel
3738,SSD,8,120,Isabel
3739,Router,6,75,Elena
3740,Mouse,2,20,Carlos
3741,Mouse,10,20,Hugo
3742,Mouse,5,20,Beatriz
3743,SSD,14,120,Fernando
3744,Webcam,1,60,Elena
3745,Webcam,10,60,Elena
3746,Webcam,19,60,Hugo
3747,Router,2,75,Fernando
3748,Webcam,16,60,Carlos
3749,Webcam,3,60,Ana
3750,Tablet,6,350,Isabel
3751,Monitor,20,200,Isabel
3752,USB Hub,7,30,Elena
3753,Impresora,11,250,Fernando
3754,Tablet,13,350,Hugo
3755,Webcam,7,60,Hugo
3756,Microfono,1,70,Ana
3757,USB Hub,2,30,Fernando
3758,Tablet,17,350,Gabriela
3759,RAM,10,90,Jose
3760,Router,8,75,Jose
3761,Mouse,12,20,Carlos
3762,Microfono,16,70,Carlos
3763,RAM,15,90,Beatriz
3764,Mouse,18,20,Carlos
3765,Tablet,5,350,Ana
3766,Mouse,1,20,Gabriela
3767,Webcam,1,60,Jose
3768,Webcam,17,60,Isabel
3769,Webcam,7,60,Diego
3770,RAM,20,90,Jose
3771,Parlantes,8,110,Carlos
3772,Tablet,14,350,Ana
3773,Tablet,11,350,Elena
3774,Parlantes,13,110,Elena
3775,Auriculares,19,80,Jose
3776,Laptop,6,1500,Ana
3777,Tablet,12,350,Beatriz
3778,Router,16,75,Diego
3779,Switch,1,95,Ana
3780,SSD,11,120,Carlos
3781,Microfono,6,70,Hugo
3782,Router,14,75,Ana
3783,RAM,9,90,Isabel
3784,Webcam,19,60,Fernando
3785,USB Hub,1,30,Beatriz
3786,Tablet,3,350,Elena
3787,Parlantes,7,110,Jose
3788,Monitor,17,200,Hugo
3789,Teclado,16,45,Fernando
3790,Parlantes,5,110,Gabriela
3791,USB Hub,8,30,Beatriz
3792,Switch,11,95,Gabriela
3793,Impresora,17,250,Ana
3794,Tablet,19,350,Diego
3795,SSD,10,120,Diego
3796,Switch,4,95,Hugo
3797,USB Hub,13,30,Jose
3798,Parlantes,13,110,Carlos
3799,Switch,12,95,Isabel
3800,Router,14,75,Gabriela
3801,Mouse,3,20,Diego
3802,SSD,4,120,Carlos
3803,Laptop,16,1500,Diego
3804,Tablet,16,350,Hugo
3805,Monitor,20,200,Diego
3806,Switch,12,95,Ana
3807,Microfono,7,70,Hugo
3808,Parlantes,14,110,Ana
3809,Monitor,1,200,Beatriz
3810,Router,12,75,Carlos
3811,Mouse,9,20,Fernando
3812,Switch,7,95,Beatriz
3813,RAM,3,90,Jose
3814,Parlantes,19,110,Hugo
3815,Laptop,3,1500,Ana
3816,Switch,10,95,Beatriz
3817,Mouse,20,20,Beatriz
3818,USB Hub,7,30,Elena
3819,Router,15,75,Jose
3820,Impresora,19,250,Diego
3821,Monitor,6,200,Fernando
3822,Tablet,12,350,Beatriz
3823,Tablet,2,350,Beatriz
3824,Teclado,15,45,Elena
3825,SSD,11,120,Fernando
3826,Microfono,16,70,Ana
3827,SSD,12,120,Ana
3828,Switch,1,95,Hugo
3829,Monitor,13,200,Ana
3830,Tablet,8,350,Ana
3831,Router,17,75,Carlos
3832,Microfono,3,70,Ana
3833,USB Hub,15,30,Beatriz
3834,Monitor,11,200,Elena
3835,Teclado,2,45,Beatriz
3836,Laptop,8,1500,Beatriz
3837,Monitor,10,200,Elena
3838,Switch,5,95,Jose
3839,Webcam,9,60,Gabriela
3840,Switch,16,95,Isabel
3841,Mouse,15,20,Ana
3842,Parlantes,5,110,Hugo
3843,Parlantes,6,110,Elena
3844,SSD,2,120,Jose
3845,Webcam,4,60,Jose
3846,Laptop,15,1500,Diego
3847,Auriculares,3,80,Elena
3848,Auriculares,20,80,Fernando
3849,SSD,5,120,Diego
3850,Parlantes,5,110,Fernando
3851,Laptop,16,1500,Gabriela
3852,Webcam,12,60,Fernando
3853,Microfono,13,70,Ana
3854,SSD,4,120,Isabel
3855,Parlantes,3,110,Gabriela
3856,Tablet,8,350,Hugo
3857,Auriculares,9,80,Elena
3858,Switch,4,95,Fernando
3859,Teclado,8,45,Beatriz
3860,Teclado,2,45,Isabel
3861,Microfono,6,70,Elena
3862,Auriculares,13,80,Isabel
3863,Mouse,6,20,Ana
3864,Router,1,75,Fernando
3865,Webcam,11,60,Jose
3866,Monitor,16,200,Beatriz
3867,USB Hub,14,30,Beatriz
3868,Teclado,3,45,Isabel
3869,Switch,17,95,Gabriela
3870,Microfono,18,70,Fernando
3871,Mouse,3,20,Diego
3872,Router,20,75,Carlos
3873,RAM,16,90,Diego
3874,RAM,15,90,Diego
3875,Auriculares,17,80,Beatriz
3876,Laptop,15,1500,Hugo
3877,Auriculares,10,80,Beatriz
3878,Mouse,5,20,Ana
3879,Switch,2,95,Fernando
3880,Webcam,16,60,Fernando
3881,RAM,20,90,Elena
3882,USB Hub,12,30,Diego
3883,USB Hub,17,30,Diego
3884,Tablet,9,350,Jose
3885,Router,11,75,Hugo
3886,Microfono,5,70,Diego
3887,Microfono,2,70,Carlos
3888,Webcam,14,60,Carlos
3889,Impresora,16,250,Gabriela
3890,Mouse,12,20,Hugo
3891,Monitor,2,200,Fernando
3892,Impresora,9,250,Carlos
3893,Impresora,17,250,Carlos
3894,Webcam,5,60,Hugo
3895,Router,7,75,Jose
3896,Router,8,75,Gabriela
3897,Laptop,6,1500,Hugo
3898,Parlantes,1,110,Hugo
3899,Tablet,15,350,Diego
3900,Microfono,19,70,Beatriz
3901,Auriculares,14,80,Beatriz
3902,Microfono,14,70,Isabel
3903,Parlantes,11,110,Jose
3904,Parlantes,19,110,Fernando
3905,Microfono,4,70,Gabriela
3906,Auriculares,4,80,Ana
3907,Monitor,14,200,Elena
3908,Parlantes,3,110,Isabel
3909,Monitor,10,200,Ana
3910,Mouse,2,20,Diego
3911,Auriculares,7,80,Elena
3912,Teclado,7,45,Diego
3913,Webcam,18,60,Jose
3914,Teclado,15,45,Carlos
3915,Parlantes,20,110,Isabel
3916,Laptop,18,1500,Hugo
3917,Laptop,1,1500,Carlos
3918,Webcam,7,60,Carlos
3919,Monitor,5,200,Hugo
3920,Tablet,1,350,Ana
3921,Teclado,6,45,Fernando
3922,Parlantes,3,110,Ana
3923,Teclado,10,45,Gabriela
3924,Monitor,14,200,Fernando
3925,Tablet,11,350,Elena
3926,Auriculares,5,80,Jose
3927,Mouse,13,20,Hugo
3928,Router,7,75,Fernando
3929,Laptop,6,1500,Gabriela
3930,Laptop,11,1500,Diego
3931,Teclado,3,45,Fernando
3932,Webcam,11,60,Fernando
3933,Webcam,5,60,Isabel
3934,Auriculares,6,80,Jose
3935,Teclado,20,45,Gabriela
3936,Auriculares,3,80,Fernando
3937,Mouse,12,20,Carlos
3938,SSD,12,120,Isabel
3939,SSD,19,120,Jose
3940,USB Hub,18,30,Isabel
3941,Parlantes,6,110,Carlos
3942,Impresora,3,250,Hugo
3943,Auriculares,3,80,Jose
3944,Impresora,3,250,Fernando
3945,Teclado,12,45,Jose
3946,Teclado,10,45,Beatriz
3947,Webcam,10,60,Ana
3948,Microfono,7,70,Gabriela
3949,USB Hub,12,30,Elena
3950,Monitor,7,200,Ana
3951,Auriculares,2,80,Carlos
3952,Monitor,6,200,Diego
3953,Monitor,7,200,Jose
3954,RAM,18,90,Hugo
3955,Microfono,11,70,Beatriz
3956,Monitor,15,200,Isabel
3957,Router,1,75,Beatriz
3958,Parlantes,7,110,Gabriela
3959,Monitor,13,200,Hugo
3960,Teclado,4,45,Elena
3961,SSD,3,120,Jose
3962,Microfono,1,70,Diego
3963,USB Hub,15,30,Hugo
3964,Impresora,17,250,Isabel
3965,Impresora,2,250,Carlos
3966,USB Hub,9,30,Jose
3967,Microfono,16,70,Fernando
3968,Mouse,10,20,Beatriz
3969,Auriculares,19,80,Diego
3970,Parlantes,12,110,Jose
3971,Teclado,7,45,Elena
3972,Router,9,75,Beatriz
3973,SSD,12,120,Diego
3974,Webcam,16,60,Ana
3975,Auriculares,16,80,Elena
3976,SSD,20,120,Fernando
3977,Auriculares,8,80,Hugo
3978,Parlantes,14,110,Beatriz
3979,Switch,3,95,Carlos
3980,Router,18,75,Jose
3981,USB Hub,8,30,Elena
3982,Auriculares,2,80,Isabel
3983,Microfono,8,70,Diego
3984,Laptop,20,1500,Fernando
3985,Webcam,6,60,Carlos
3986,Tablet,4,350,Jose
3987,Webcam,2,60,Elena
3988,Mouse,12,20,Beatriz
3989,Impresora,12,250,Beatriz
3990,Parlantes,13,110,Carlos
3991,Tablet,20,350,Beatriz
3992,USB Hub,16,30,Isabel
3993,Teclado,12,45,Fernando
3994,Teclado,8,45,Fernando
3995,Switch,6,95,Fernando
3996,Impresora,5,250,Elena
3997,Teclado,10,45,Fernando
3998,USB Hub,17,30,Elena
3999,Microfono,18,70,Isabel
4000,Monitor,1,200,Elena
4001,Auriculares,5,80,Gabriela
4002,Mouse,20,20,Isabel
4003,Teclado,19,45,Diego
4004,Router,18,75,Hugo
4005,Impresora,16,250,Carlos
4006,Impresora,7,250,Gabriela
4007,Auriculares,7,80,Carlos
4008,Microfono,20,70,Beatriz
4009,Impresora,3,250,Diego
4010,Parlantes,7,110,Jose
4011,Teclado,14,45,Beatriz
4012,RAM,16,90,Diego
4013,Mouse,1,20,Ana
4014,Tablet,4,350,Elena
4015,Microfono,1,70,Hugo
4016,Switch,7,95,Fernando
4017,Router,11,75,Beatriz
4018,Teclado,1,45,Carlos
4019,Impresora,6,250,Carlos
4020,Switch,3,95,Ana
4021,Auriculares,4,80,Fernando
4022,Monitor,10,200,Beatriz
4023,Router,4,75,Hugo
4024,Monitor,11,200,Jose
4025,Monitor,12,200,Beatriz
4026,SSD,3,120,Jose
4027,Tablet,19,350,Carlos
4028,Webcam,11,60,Diego
4029,Monitor,12,200,Elena
4030,Switch,13,95,Diego
4031,Parlantes,6,110,Fernando
4032,Mouse,5,20,Gabriela
4033,Tablet,20,350,Gabriela
4034,Switch,3,95,Jose
4035,Tablet,1,350,Beatriz
4036,Mouse,19,20,Jose
4037,Impresora,2,250,Elena
4038,Switch,18,95,Beatriz
4039,Monitor,1,200,Isabel
4040,Mouse,6,20,Gabriela
4041,Webcam,6,60,Elena
4042,Monitor,4,200,Beatriz
4043,RAM,15,90,Jose
4044,Tablet,15,350,Ana
4045,Microfono,14,70,Gabriela
4046,Switch,4,95,Gabriela
4047,Impresora,2,250,Jose
4048,Teclado,1,45,Ana
4049,Mouse,1,20,Isabel
4050,Monitor,14,200,Fernando
4051,Microfono,3,70,Fernando
4052,USB Hub,15,30,Gabriela
4053,Webcam,9,60,Fernando
4054,Switch,5,95,Beatriz
4055,SSD,17,120,Gabriela
4056,Tablet,9,350,Hugo
4057,Impresora,10,250,Jose
4058,Webcam,12,60,Beatriz
4059,Mouse,18,20,Jose
4060,Tablet,10,350,Beatriz
4061,Mouse,12,20,Gabriela
4062,Microfono,5,70,Isabel
4063,USB Hub,17,30,Elena
4064,Teclado,16,45,Jose
4065,Teclado,5,45,Diego
4066,Tablet,11,350,Diego
4067,Switch,8,95,Jose
4068,RAM,3,90,Hugo
4069,Monitor,11,200,Gabriela
4070,Monitor,5,200,Diego
4071,Teclado,5,45,Fernando
4072,Mouse,2,20,Jose
4073,Webcam,2,60,Gabriela
4074,USB Hub,17,30,Hugo
4075,SSD,4,120,Ana
4076,Router,19,75,Gabriela
4077,Impresora,10,250,Beatriz
4078,Switch,6,95,Gabriela
4079,Switch,8,95,Jose
4080,Tablet,15,350,Ana
4081,USB Hub,9,30,Fernando
4082,Auriculares,6,80,Carlos
4083,RAM,14,90,Elena
4084,Laptop,19,1500,Elena
4085,RAM,19,90,Diego
4086,SSD,2,120,Diego
4087,Auriculares,7,80,Jose
4088,Monitor,14,200,Beatriz
4089,Monitor,16,200,Ana
4090,Monitor,7,200,Fernando
4091,Impresora,14,250,Beatriz
4092,Parlantes,18,110,Carlos
4093,SSD,6,120,Elena
4094,Laptop,10,1500,Elena
4095,Parlantes,13,110,Fernando
4096,RAM,4,90,Elena
4097,Switch,15,95,Gabriela
4098,Switch,20,95,Gabriela
4099,Switch,12,95,Jose
4100,Webcam,1,60,Ana
4101,USB Hub,19,30,Jose
4102,Microfono,3,70,Diego
4103,Monitor,13,200,Diego
4104,Switch,18,95,Jose
4105,Impresora,2,250,Hugo
4106,Monitor,15,200,Jose
4107,Impresora,10,250,Gabriela
4108,Tablet,19,350,Jose
4109,Microfono,12,70,Beatriz
4110,Parlantes,4,110,Gabriela
4111,Microfono,7,70,Elena
4112,Auriculares,4,80,Diego
4113,USB Hub,5,30,Gabriela
4114,Teclado,9,45,Beatriz
4115,Parlantes,14,110,Isabel
4116,Impresora,8,250,Carlos
4117,SSD,17,120,Gabriela
4118,USB Hub,18,30,Fernando
4119,Mouse,3,20,Isabel
4120,USB Hub,6,30,Beatriz
4121,Microfono,3,70,Beatriz
4122,RAM,3,90,Ana
4123,USB Hub,3,30,Isabel
4124,Auriculares,10,80,Ana
4125,Teclado,16,45,Elena
4126,Switch,7,95,Carlos
4127,Switch,12,95,Diego
4128,Webcam,7,60,Carlos
4129,Tablet,11,350,Carlos
4130,RAM,8,90,Hugo
4131,SSD,14,120,Isabel
4132,Impresora,11,250,Carlos
4133,Switch,10,95,Carlos
4134,Impresora,18,250,Gabriela
4135,Impresora,20,250,Beatriz
4136,Impresora,3,250,Jose
4137,Impresora,13,250,Elena
4138,Tablet,2,350,Gabriela
4139,Tablet,19,350,Diego
4140,Tablet,12,350,Jose
4141,Tablet,16,350,Isabel
4142,Microfono,4,70,Elena
4143,Monitor,4,200,Hugo
4144,Auriculares,10,80,Fernando
4145,Auriculares,5,80,Diego
4146,SSD,18,120,Elena
4147,Microfono,5,70,Carlos
4148,Auriculares,14,80,Beatriz
4149,Microfono,6,70,Carlos
4150,Impresora,8,250,Ana
4151,Tablet,6,350,Carlos
4152,Router,19,75,Beatriz
4153,Impresora,2,250,Fernando
4154,Tablet,8,350,Isabel
4155,Tablet,19,350,Gabriela
4156,RAM,15,90,Beatriz
4157,Parlantes,10,110,Isabel
4158,Webcam,4,60,Beatriz
4159,USB Hub,7,30,Isabel
4160,Parlantes,10,110,Ana
4161,Router,16,75,Ana
4162,Teclado,20,45,Isabel
4163,RAM,17,90,Diego
4164,Switch,5,95,Hugo
4165,Impresora,6,250,Carlos
4166,Auriculares,7,80,Beatriz
4167,Auriculares,11,80,Beatriz
4168,Microfono,6,70,Isabel
4169,Impresora,19,250,Elena
4170,Switch,13,95,Carlos
4171,Mouse,20,20,Gabriela
4172,Parlantes,14,110,Gabriela
4173,Switch,5,95,Jose
4174,Parlantes,17,110,Elena
4175,Monitor,7,200,Fernando
4176,Webcam,5,60,Jose
4177,Router,3,75,Diego
4178,RAM,2,90,Hugo
4179,RAM,1,90,Beatriz
4180,RAM,6,90,Jose
4181,Mouse,8,20,Jose
4182,Monitor,19,200,Elena
4183,Monitor,20,200,Jose
4184,USB Hub,11,30,Fernando
4185,Parlantes,15,110,Gabriela
4186,Monitor,3,200,Carlos
4187,Router,7,75,Isabel
4188,Auriculares,20,80,Elena
4189,Switch,9,95,Jose
4190,USB Hub,11,30,Diego
4191,Impresora,6,250,Hugo
4192,Laptop,19,1500,Hugo
4193,Switch,11,95,Hugo
4194,Parlantes,19,110,Elena
4195,USB Hub,17,30,Isabel
4196,Parlantes,6,110,Elena
4197,USB Hub,9,30,Diego
4198,RAM,12,90,Hugo
4199,Microfono,17,70,Gabriela
4200,Parlantes,20,110,Isabel
4201,Webcam,12,60,Diego
4202,Parlantes,10,110,Elena
4203,USB Hub,10,30,Beatriz
4204,Monitor,6,200,Isabel
4205,Impresora,12,250,Isabel
4206,Mouse,8,20,Diego
4207,Mouse,18,20,Hugo
4208,Laptop,8,1500,Jose
4209,SSD,8,120,Fernando
4210,Monitor,1,200,Hugo
4211,Auriculares,16,80,Hugo
4212,Laptop,2,1500,Carlos
4213,SSD,6,120,Jose
4214,RAM,6,90,Fernando
4215,Laptop,1,1500,Isabel
4216,Mouse,10,20,Elena
4217,Microfono,5,70,Hugo
4218,Router,18,75,Jose
4219,Microfono,1,70,Jose
4220,Impresora,16,250,Carlos
4221,Teclado,9,45,Gabriela
4222,Router,5,75,Isabel
4223,Switch,1,95,Hugo
4224,Webcam,14,60,Hugo
4225,Laptop,9,1500,Fernando
4226,Laptop,15,1500,Jose
4227,Webcam,6,60,Elena
4228,Auriculares,15,80,Isabel
4229,Microfono,14,70,Jose
4230,Webcam,5,60,Isabel
4231,Teclado,5,45,Fernando
4232,Webcam,16,60,Jose
4233,Laptop,14,1500,Carlos
4234,Microfono,11,70,Elena
4235,Router,17,75,Jose
4236,Teclado,6,45,Diego
4237,Auriculares,16,80,Diego
4238,Microfono,10,70,Elena
4239,Parlantes,7,110,Fernando
4240,Impresora,7,250,Beatriz
4241,Webcam,11,60,Carlos
4242,SSD,11,120,Gabriela
4243,SSD,14,120,Isabel
4244,Mouse,3,20,Jose
4245,Tablet,19,350,Carlos
4246,Parlantes,1,110,Hugo
4247,RAM,15,90,Beatriz
4248,Auriculares,2,80,Diego
4249,Switch,12,95,Isabel
4250,Laptop,2,1500,Isabel
4251,USB Hub,14,30,Hugo
4252,Parlantes,16,110,Diego
4253,Router,10,75,Gabriela
4254,Webcam,4,60,Ana
4255,USB Hub,6,30,Isabel
4256,Auriculares,17,80,Jose
4257,RAM,3,90,Hugo
4258,Router,11,75,Isabel
4259,Impresora,11,250,Isabel
4260,Tablet,11,350,Carlos
4261,Laptop,19,1500,Fernando
4262,Microfono,18,70,Elena
4263,Microfono,15,70,Gabriela
4264,Auriculares,19,80,Isabel
4265,RAM,11,90,Fernando
4266,Parlantes,8,110,Diego
4267,Mouse,20,20,Ana
4268,Tablet,8,350,Hugo
4269,Parlantes,15,110,Fernando
4270,Mouse,9,20,Diego
4271,Monitor,2,200,Isabel
4272,USB Hub,14,30,Ana
4273,Laptop,7,1500,Ana
4274,Tablet,11,350,Elena
4275,Impresora,7,250,Isabel
4276,Monitor,8,200,Fernando
4277,Impresora,3,250,Isabel
4278,Parlantes,11,110,Diego
4279,Mouse,3,20,Elena
4280,USB Hub,10,30,Ana
4281,Webcam,10,60,Hugo
4282,Laptop,13,1500,Isabel
4283,SSD,14,120,Diego
4284,SSD,18,120,Hugo
4285,Switch,15,95,Isabel
4286,Auriculares,15,80,Hugo
4287,RAM,6,90,Isabel
4288,Parlantes,18,110,Hugo
4289,Monitor,4,200,Jose
4290,Tablet,16,350,Carlos
4291,Mouse,7,20,Beatriz
4292,Impresora,18,250,Beatriz
4293,Webcam,3,60,Elena
4294,Monitor,14,200,Diego
4295,Laptop,14,1500,Gabriela
4296,Auriculares,10,80,Carlos
4297,Teclado,17,45,Jose
4298,Monitor,8,200,Beatriz
4299,Auriculares,20,80,Elena
4300,Switch,19,95,Ana
4301,Router,11,75,Fernando
4302,Laptop,17,1500,Isabel
4303,Mouse,9,20,Diego
4304,RAM,9,90,Hugo
4305,Impresora,19,250,Gabriela
4306,Monitor,6,200,Isabel
4307,Teclado,20,45,Gabriela
4308,Webcam,10,60,Hugo
4309,USB Hub,1,30,Gabriela
4310,USB Hub,20,30,Hugo
4311,Webcam,12,60,Jose
4312,RAM,17,90,Diego
4313,Teclado,6,45,Beatriz
4314,RAM,10,90,Isabel
4315,Auriculares,12,80,Gabriela
4316,Auriculares,16,80,Diego
4317,SSD,16,120,Beatriz
4318,Switch,3,95,Gabriela
4319,Monitor,19,200,Carlos
4320,Webcam,11,60,Hugo
4321,Tablet,3,350,Elena
4322,Switch,16,95,Jose
4323,USB Hub,8,30,Hugo
4324,SSD,16,120,Hugo
4325,Mouse,19,20,Fernando
4326,Mouse,6,20,Elena
4327,Router,20,75,Elena
4328,Mouse,11,20,Elena
4329,Router,13,75,Beatriz
4330,Tablet,20,350,Isabel
4331,Router,15,75,Isabel
4332,Tablet,3,350,Gabriela
4333,Auriculares,11,80,Elena
4334,Teclado,16,45,Ana
4335,Teclado,7,45,Elena
4336,RAM,5,90,Ana
4337,Microfono,16,70,Beatriz
4338,Router,14,75,Ana
